accident_id,vehicle_id,category,brand,model,year
2595792,2595792_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2105 модификации,1999.0
2924726,2924726_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2022.0
2924726,2924726_2,Седельные тягачи,DAF,XF95 series,1997.0
2673527,2673527_1,"D-класс (средний) до 4,6 м",ВАЗ, Жигули  ВАЗ-2104 модификации,2011.0
2673527,2673527_2,"D-класс (средний) до 4,6 м",ВАЗ,ВАЗ 2112 и модификации,2007.0
2969436,2969436_1,"D-класс (средний) до 4,6 м",ВАЗ,Priora,2011.0
2969436,2969436_2,"D-класс (средний) до 4,6 м",ВАЗ,ВАЗ 2112 и модификации,2006.0
2959638,2959638_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2104 модификации,2006.0
2959638,2959638_2,Прочие одноярусные,ПАЗ,4234,2008.0
2959638,2959638_3,"С-класс (малый средний, компактный) до 4,3 м",CITROEN,C4,2012.0
1697489,1697489_1,"В-класс (малый) до 3,9 м",CHERY,Прочие модели Chery,2008.0
1706481,1706481_1,"В-класс (малый) до 3,9 м",KIA,Rio,2012.0
1706481,1706481_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1989.0
2657157,2657157_1,"В-класс (малый) до 3,9 м",PEUGEOT,307,2002.0
1698752,1698752_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2010.0
2675467,2675467_1,"D-класс (средний) до 4,6 м",NISSAN,Almera,2005.0
2675467,2675467_2,"D-класс (средний) до 4,6 м",OPEL,Vectra,2000.0
1723458,1723458_1,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,2003.0
1723458,1723458_2,Прочие легковые автомобили,TOYOTA,Прочие модели Toyota,2003.0
1722751,1722751_1,Мотоциклы,HONDA,Прочие модели Honda,1999.0
1722751,1722751_2,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Senator,1985.0
2674544,2674544_1,"А-класс (особо малый) до 3,5 м",PEUGEOT,Прочие модели Peugeot,2008.0
1711714,1711714_1,"А-класс (особо малый) до 3,5 м",RENAULT,Logan,2019.0
1718628,1718628_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,"Elantra (Lantra, Avante)",2014.0
2870901,2870901_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2112 и модификации,2003.0
2870901,2870901_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1998.0
1722806,1722806_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1997.0
1703888,1703888_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000.0
1703888,1703888_2,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2006.0
1703455,1703455_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1994.0
1703455,1703455_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1995.0
2898811,2898811_1,"С-класс (малый средний, компактный) до 4,3 м",SUZUKI,Jimny,2007.0
2898811,2898811_2,Мопеды с двигателем внутреннего сгорания более 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2006.0
1727463,1727463_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2004.0
1727463,1727463_2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,SUZUKI,Прочие модели Suzuki,2003.0
1705758,1705758_1,"А-класс (особо малый) до 3,5 м",OPEL,Corsa,2006.0
1701382,1701382_1,Мотоциклы,ИЖ,Планета,
1719608,1719608_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",HUMMER,H3,2005.0
1719608,1719608_2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2005.0
1715028,1715028_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2000.0
1715028,1715028_2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2009.0
2559142,2559142_1,"В-класс (малый) до 3,9 м",NISSAN,Tiida,2008.0
2559142,2559142_2,Мотоциклы,HONDA,CB,2003.0
1702945,1702945_1,"D-класс (средний) до 4,6 м",ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",2000.0
1704761,1704761_1,"С-класс (малый средний, компактный) до 4,3 м",LIFAN,Solano,2018.0
1704761,1704761_2,Велосипеды,,,
1700093,1700093_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2001.0
1700093,1700093_2,Прочие легковые автомобили,MITSUBISHI,Pajero,1999.0
1711794,1711794_1,Фургоны,ГАЗ,"2705  Газель , 27057 и модификации",2013.0
1711794,1711794_2,Велосипеды,,,
2355684,2355684_1,"В-класс (малый) до 3,9 м",TOYOTA,Carina,2001.0
2355684,2355684_2,"В-класс (малый) до 3,9 м",TOYOTA,Camry,1993.0
2966244,2966244_1,"В-класс (малый) до 3,9 м",HONDA,CR-V,2004.0
2966244,2966244_2,Прочие грузовые автомобили,MERCEDES,Actros,2021.0
2548120,2548120_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2001.0
2548120,2548120_2,Минивэны и универсалы повышенной вместимости,HYUNDAI,Прочие модели Hyundai,2020.0
2368220,2368220_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Cresta,1994.0
2802384,2802384_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2009.0
2802384,2802384_2,Прочие грузовые автомобили,FORD,Transit,2018.0
2841116,2841116_1,Прочие легковые автомобили,ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000.0
2369970,2369970_1,"В-класс (малый) до 3,9 м",ВАЗ,Прочие модели ВАЗ,2000.0
2357030,2357030_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2013.0
2357030,2357030_2,Велосипеды,SETRA,Прочие модели SETRA,
2365140,2365140_1,Самосвалы,MERCEDES,Actros,2013.0
2365140,2365140_2,Минивэны и универсалы повышенной вместимости,NISSAN,Primera,1998.0
2516552,2516552_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2008.0
2568703,2568703_1,"В-класс (малый) до 3,9 м",MAZDA,Mazda 3,2008.0
2568703,2568703_2,"В-класс (малый) до 3,9 м",MAZDA,Mazda 3,2008.0
2364546,2364546_1,Одноэтажные длиной от 8 до 12 м,ПАЗ,Прочие модели ПАЗ,2014.0
2783644,2783644_1,"В-класс (малый) до 3,9 м",KIA,Ceed,2017.0
2783644,2783644_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Orthia,1997.0
2371057,2371057_1,"D-класс (средний) до 4,6 м",TOYOTA,RAV 4,2015.0
2355112,2355112_1,Одноэтажные длиной от 8 до 12 м,ПАЗ,3204,2013.0
2362241,2362241_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2010.0
2362241,2362241_2,Одноэтажные длиной от 8 до 12 м,МАЗ,103,2013.0
2365202,2365202_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Altezza,1998.0
2365202,2365202_2,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Insignia,2012.0
2367927,2367927_1,"В-класс (малый) до 3,9 м",NISSAN,Almera,2015.0
2367927,2367927_2,Седельные тягачи,VOLVO,FH,2006.0
2368068,2368068_1,"В-класс (малый) до 3,9 м",HONDA,Fit Aria,2003.0
2368068,2368068_2,"В-класс (малый) до 3,9 м",NISSAN,Sunny,2002.0
2355369,2355369_1,"В-класс (малый) до 3,9 м",FAW,A6,1997.0
2355369,2355369_2,Автомобили скорой медицинской помощи,ГАЗ,Прочие модели ГАЗ,2012.0
2368181,2368181_1,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,5293,2007.0
2368181,2368181_2,"В-класс (малый) до 3,9 м",NISSAN,Almera,2011.0
2368137,2368137_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2007.0
2373353,2373353_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2001.0
2373353,2373353_2,"В-класс (малый) до 3,9 м",RENAULT,Logan,2006.0
2881250,2881250_1,Прочие легковые автомобили,TOYOTA,Corolla,2009.0
2881250,2881250_2,Прочие легковые автомобили,TOYOTA,Funcargo,2000.0
2363591,2363591_1,"В-класс (малый) до 3,9 м",HONDA,Civic,2000.0
2363591,2363591_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Premio,2002.0
2608730,2608730_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Polo,2011.0
2608730,2608730_2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,SYM,Прочие модели SYM,2010.0
2773576,2773576_1,Прочие легковые автомобили,TOYOTA,RAV 4,2014.0
2773576,2773576_2,Прочие легковые автомобили,NISSAN,Almera,2005.0
2773576,2773576_3,Прочие легковые автомобили,MAZDA,CX-7,2008.0
1764763,1764763_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2005.0
1764763,1764763_2,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2005.0
2658217,2658217_1,Прочие легковые автомобили,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2001.0
2658217,2658217_2,Прочие легковые автомобили,ВАЗ,Granta (Гранта),2015.0
2633205,2633205_1,Прочие легковые автомобили,ВАЗ, Жигули  ВАЗ-2107 модификации,2007.0
1768724,1768724_1,Прочие легковые автомобили,ВАЗ,ВАЗ 2114 и модификации,2005.0
2520406,2520406_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Spectra,2007.0
2121238,2121238_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Polo,2012.0
2129055,2129055_1,Прочие легковые автомобили,ГАЗ,Прочие модели ГАЗ,2011.0
2129055,2129055_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2006.0
2121948,2121948_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2011.0
2121948,2121948_2,"В-класс (малый) до 3,9 м",SKODA,Superb,2002.0
2917537,2917537_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2011.0
2124639,2124639_1,Бортовые,ГАЗ,Прочие модели ГАЗ,2008.0
1877377,1877377_1,"D-класс (средний) до 4,6 м",VOLVO,XC90,2003.0
1877377,1877377_2,Седельные тягачи,SCANIA,Прочие модели Scania,2012.0
1877382,1877382_1,"В-класс (малый) до 3,9 м",FORD,Focus,2012.0
1886046,1886046_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1997.0
1877535,1877535_1,Самосвалы,КАМАЗ,6520,2017.0
1877535,1877535_2,"В-класс (малый) до 3,9 м",NISSAN,Note,2006.0
2496381,2496381_1,"В-класс (малый) до 3,9 м",,,
1888077,1888077_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",FORD,Tourneo Connect,2012.0
1888077,1888077_2,Одноэтажные длиной от 5 до 8 м,MERCEDES,Прочие модели Mercedes,2009.0
1882021,1882021_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2010.0
1890781,1890781_1,Легковые автомобили (без типа),ГАЗ,2752  Соболь  и модификации,2013.0
1890781,1890781_2,Легковые автомобили (без типа),DAEWOO,Matiz,2012.0
2739764,2739764_1,"А-класс (особо малый) до 3,5 м",MITSUBISHI,Montero,2001.0
1891878,1891878_1,"А-класс (особо малый) до 3,5 м",ВАЗ," Жигули  ВАЗ-2101, 02, 03 и модификации",1977.0
1891878,1891878_2,"А-класс (особо малый) до 3,5 м",NISSAN,Micra (March),2007.0
1877765,1877765_1,Легковые автомобили (без типа),KIA,Soul,2009.0
1877765,1877765_2,Легковые автомобили (без типа),HONDA,CR-V,2013.0
1882018,1882018_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1999.0
1882018,1882018_2,Прочие легковые автомобили,TOYOTA,Hilux,2017.0
1884181,1884181_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Прочие модели Chevrolet,2006.0
1884569,1884569_1,"D-класс (средний) до 4,6 м",VOLKSWAGEN,Passat,1997.0
2752655,2752655_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Largus (Ларгус),2017.0
2917861,2917861_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2008.0
2917861,2917861_2,"В-класс (малый) до 3,9 м",RENAULT,Прочие модели Renault,2008.0
2171181,2171181_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2004.0
2171181,2171181_2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2016.0
2167593,2167593_1,Седельные тягачи,КАМАЗ,Прочие модели КАМАЗ,2009.0
2167593,2167593_2,Одноэтажные длиной от 5 до 8 м,MERCEDES,Прочие модели Mercedes,2017.0
2172224,2172224_1,"В-класс (малый) до 3,9 м",CHEVROLET,Прочие модели Chevrolet,2012.0
2172224,2172224_2,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2005.0
2781486,2781486_1,"В-класс (малый) до 3,9 м",NISSAN,Almera,2015.0
2756732,2756732_1,Прочие легковые автомобили,ВАЗ,Granta (Гранта),2014.0
2756732,2756732_2,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2014.0
2166821,2166821_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2012.0
2019200,2019200_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Raum,1997.0
2537608,2537608_1,"В-класс (малый) до 3,9 м",CHEVROLET,Прочие модели Chevrolet,2011.0
2537608,2537608_2,Прочие одноярусные,MERCEDES,Прочие модели Mercedes,2016.0
2136295,2136295_1,"А-класс (особо малый) до 3,5 м",OPEL,Astra,2014.0
2136295,2136295_2,"А-класс (особо малый) до 3,5 м",ВАЗ,Largus (Ларгус),2013.0
2526393,2526393_1,Фургоны,ГАЗ,Прочие модели ГАЗ,2014.0
2964355,2964355_1,"В-класс (малый) до 3,9 м",KIA,Sportage,2015.0
2145069,2145069_1,"В-класс (малый) до 3,9 м",OPEL,Antara,2013.0
2145069,2145069_2,"В-класс (малый) до 3,9 м",OPEL,Corsa,2008.0
2917760,2917760_1,"С-класс (малый средний, компактный) до 4,3 м",MAZDA,CX-5,2022.0
2917760,2917760_2,"В-класс (малый) до 3,9 м",HYUNDAI,Accent,2006.0
2975241,2975241_1,Прочие легковые автомобили,MAZDA,CX-7,2008.0
2975241,2975241_2,Прочие легковые автомобили,TOYOTA,Прочие модели Toyota,1995.0
2138266,2138266_1,Одноэтажные длиной от 5 до 8 м,MERCEDES,Прочие модели Mercedes,2017.0
2605216,2605216_1,Прочие одноярусные,ЛИАЗ,5292,2020.0
2148822,2148822_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Ceed,2014.0
2148171,2148171_1,Мопеды с двигателем внутреннего сгорания более 50 см. куб.,STERLING,Прочие модели Sterling,2010.0
2137038,2137038_1,"В-класс (малый) до 3,9 м",HONDA,Accord,2007.0
2149927,2149927_1,Мотоциклы,BAJAJ,Прочие модели Bajaj,2015.0
2134185,2134185_1,"В-класс (малый) до 3,9 м",DAEWOO,Matiz,2011.0
2134185,2134185_2,"В-класс (малый) до 3,9 м",SKODA,Octavia,2012.0
2147753,2147753_1,"D-класс (средний) до 4,6 м",ВАЗ, Нива  ВАЗ-2121 и модификации,2003.0
2164476,2164476_1,"В-класс (малый) до 3,9 м",Прочие марки легковых ТС,Прочие марки легковых ТС,2017.0
2164476,2164476_2,Минивэны и универсалы повышенной вместимости,УАЗ,"УАЗ 3151, 31512, 31514, 31519 и модификации",2001.0
2703111,2703111_1,"С-класс (малый средний, компактный) до 4,3 м",HONDA,CR-V,1997.0
2798586,2798586_1,Прочие легковые автомобили,,,
2155188,2155188_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2003.0
2155188,2155188_2,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2012.0
2133398,2133398_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Прочие модели Mitsubishi,2013.0
2743913,2743913_1,Прочие легковые автомобили,KIA,Прочие модели Kia,2012.0
2743913,2743913_2,Мотоциклы,HONDA,CBR,2007.0
2849891,2849891_1,Прочие легковые автомобили,RENAULT,Logan,2006.0
2526487,2526487_1,Прочие легковые автомобили,FORD,Focus,2010.0
2946566,2946566_1,"В-класс (малый) до 3,9 м",HYUNDAI,Прочие модели Hyundai,2015.0
2934722,2934722_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",1999.0
2934722,2934722_2,"В-класс (малый) до 3,9 м",FORD,Explorer,2018.0
2132173,2132173_1,Седельные тягачи,MERCEDES,Прочие модели Mercedes,2015.0
2132173,2132173_2,"В-класс (малый) до 3,9 м",LIFAN,Прочие модели Lifan,2014.0
2148248,2148248_1,"D-класс (средний) до 4,6 м",HONDA,Accord,2007.0
2151448,2151448_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,BENELLI,Прочие модели Benelli,2008.0
2934613,2934613_1,Седельные тягачи,SCANIA,Прочие модели Scania,2017.0
2162217,2162217_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Cruze,2012.0
2149832,2149832_1,"В-класс (малый) до 3,9 м",CHEVROLET,Cruze,2012.0
2161533,2161533_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2004.0
2138288,2138288_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2014.0
2138776,2138776_1,Прочие легковые автомобили,ВАЗ,ВАЗ 2115 и модификации,2004.0
2138776,2138776_2,"А-класс (особо малый) до 3,5 м",SKODA,Прочие модели Skoda,2016.0
2138776,2138776_3,"Транспортные средства оперативно-служебные для перевозки лиц, находящихся под стражей",КАМАЗ,Прочие модели КАМАЗ,2015.0
2141772,2141772_1,Мотороллеры,SUZUKI,Прочие модели Suzuki,2002.0
2142383,2142383_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2005.0
2639367,2639367_1,"В-класс (малый) до 3,9 м",TOYOTA,Mark II,1995.0
2161189,2161189_1,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Corsa,2007.0
2137960,2137960_1,Прочие легковые автомобили,HYUNDAI,ix35,2011.0
2137960,2137960_2,Прочая спецтехника,МАЗ-МАН,Прочие модели МАЗ-МАН,2011.0
2702452,2702452_1,Прочие легковые автомобили,HYUNDAI,"Elantra (Lantra, Avante)",2007.0
2702452,2702452_2,"В-класс (малый) до 3,9 м",KIA,Rio,2017.0
2142607,2142607_1,"S-класс (высший, представительский класс) более 4,9 м",LAND ROVER,Freelander,2011.0
2142607,2142607_2,Мотоциклы,Прочие марки ТС,Прочие марки и модели ТС,2013.0
2154982,2154982_1,Рефрижераторы,HYUNDAI,Porter,2009.0
2155395,2155395_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",PORSCHE,Cayenne,2010.0
2142535,2142535_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Accent,2001.0
2142535,2142535_2,Прочие самоходные машины и механизмы,Прочие марки ТС,Прочие марки и модели ТС,2010.0
2146355,2146355_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Touran,2005.0
2146355,2146355_2,Фургоны,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2005.0
2702559,2702559_1,"В-класс (малый) до 3,9 м",CHEVROLET,Cobalt,2013.0
2159816,2159816_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000.0
2159816,2159816_2,"В-класс (малый) до 3,9 м",AUDI,А4,2012.0
2513962,2513962_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2011.0
2513962,2513962_2,"С-класс (малый средний, компактный) до 4,3 м",BMW,3er,2008.0
2513979,2513979_1,"В-класс (малый) до 3,9 м",FORD,Прочие модели Ford,2011.0
2513979,2513979_2,Мотоциклы,TRIUMPH,Прочие модели Triumph,2019.0
1573965,1573965_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2018.0
1573965,1573965_2,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2018.0
1573965,1573965_3,"Е-класс (высший средний, бизнес-класс) до 4,9 м",BMW,5er,1998.0
1575301,1575301_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Logan,2014.0
1575301,1575301_2,Мотоциклы,HONDA,GL,2011.0
2572266,2572266_1,"В-класс (малый) до 3,9 м",FORD,Focus,2011.0
2572266,2572266_2,Самосвалы,MAN,Прочие модели Man,2008.0
2609410,2609410_1,"В-класс (малый) до 3,9 м",KIA,Rio,2012.0
2609410,2609410_2,Мотоциклы,KAWASAKI,Прочие модели Kawasaki,2007.0
2614083,2614083_1,"В-класс (малый) до 3,9 м",MERCEDES,S-класс,2016.0
2614083,2614083_2,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Polo,2013.0
2614083,2614083_3,Прочие одноярусные,ГАЗ,Прочие модели ГАЗ,2019.0
2648262,2648262_1,"В-класс (малый) до 3,9 м",TOYOTA,Прочие модели Toyota,2019.0
2648262,2648262_2,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2018.0
2648262,2648262_3,"В-класс (малый) до 3,9 м",MITSUBISHI,Pajero,2018.0
2836299,2836299_1,Мотоциклы,HARLEY-DAVIDSON,Прочие модели Harley-Davidson,2015.0
2836299,2836299_2,Прочие легковые автомобили,KIA,Ceed,2013.0
2688379,2688379_1,Прочие одноярусные,НефАЗ,Прочие городские,2021.0
2688379,2688379_2,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,Прочие модели ЛИАЗ,2016.0
2688713,2688713_1,Прочие одноярусные,НефАЗ,5299-30-31 низкопольный,2020.0
2688713,2688713_2,"D-класс (средний) до 4,6 м",MERCEDES,Прочие модели Mercedes,2014.0
2766068,2766068_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Tiguan,2013.0
1542375,1542375_1,"D-класс (средний) до 4,6 м",OPEL,Mokka,2014.0
2778874,2778874_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Cobalt,2013.0
2766302,2766302_1,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Astra,2011.0
2766302,2766302_2,"D-класс (средний) до 4,6 м",AUDI,А8,2000.0
1558084,1558084_1,"D-класс (средний) до 4,6 м",CITROEN,C4,2007.0
1558084,1558084_2,Мотоциклы,SUZUKI,Прочие модели Suzuki,2008.0
1566983,1566983_1,Прочие легковые автомобили,DODGE,Прочие модели Dodge,2007.0
1566983,1566983_2,Прочие легковые автомобили,HYUNDAI,Tucson,2007.0
1566983,1566983_3,Прочие легковые автомобили,KIA,Sportage,2013.0
1566983,1566983_4,Прочие легковые автомобили,KIA,Rio,2018.0
1566983,1566983_5,Прочие легковые автомобили,DODGE,Neon,2001.0
2953700,2953700_1,"В-класс (малый) до 3,9 м",DAEWOO,Matiz,2010.0
2953700,2953700_2,Рефрижераторы,HYUNDAI,H100,2017.0
1554272,1554272_1,Прочие легковые автомобили,MAZDA,Прочие модели Mazda,2008.0
1554272,1554272_2,"С-класс (малый средний, компактный) до 4,3 м",KIA,Ceed,2012.0
2860603,2860603_1,"В-класс (малый) до 3,9 м",AUDI,А3,2021.0
2860603,2860603_2,Велосипеды,,,
2860650,2860650_1,Мотоциклы,YAMAHA,XJ,2013.0
2860650,2860650_2,"В-класс (малый) до 3,9 м",BMW,3er,2014.0
2552694,2552694_1,"В-класс (малый) до 3,9 м",HYUNDAI,Sonata,2018.0
2793379,2793379_1,"В-класс (малый) до 3,9 м",SKODA,Rapid,2018.0
2766304,2766304_1,Прочие легковые автомобили,PEUGEOT,Boxer,2011.0
1555385,1555385_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2016.0
1555385,1555385_2,"D-класс (средний) до 4,6 м",TOYOTA,Avensis,2006.0
1555385,1555385_3,"С-класс (малый средний, компактный) до 4,3 м",BMW,3er,2016.0
1555385,1555385_4,"С-класс (малый средний, компактный) до 4,3 м",SKODA,Octavia,2014.0
2961867,2961867_1,Фургоны,VOLKSWAGEN,Transporter,2008.0
2961909,2961909_1,"В-класс (малый) до 3,9 м",AUDI,Q7,2010.0
2962133,2962133_1,Мотоциклы,HONDA,Прочие модели Honda,1998.0
1536128,1536128_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",PORSCHE,Cayenne,2005.0
1570660,1570660_1,"В-класс (малый) до 3,9 м",SUZUKI,SX4,2013.0
2511045,2511045_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Прочие модели Volkswagen,2012.0
2511045,2511045_2,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2016.0
1578469,1578469_1,"D-класс (средний) до 4,6 м",MITSUBISHI,Прочие модели Mitsubishi,2006.0
1578469,1578469_2,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Touran,2008.0
1578469,1578469_3,"В-класс (малый) до 3,9 м",DAEWOO,Matiz,2007.0
1578469,1578469_4,"А-класс (особо малый) до 3,5 м",CITROEN,C3,2004.0
2575127,2575127_1,"В-класс (малый) до 3,9 м",NISSAN,Micra (March),1998.0
2575127,2575127_2,"В-класс (малый) до 3,9 м",DAEWOO,Nexia,2007.0
2523797,2523797_1,Прочие легковые автомобили,ВАЗ,Largus (Ларгус),2018.0
2523797,2523797_2,Прочая спецтехника,Прочие марки строительной техники,Прочие марки строительной техники,2013.0
2635915,2635915_1,"В-класс (малый) до 3,9 м",KIA,Soul,2020.0
2635915,2635915_2,"В-класс (малый) до 3,9 м",SKODA,Octavia,2007.0
2483507,2483507_1,Прочие легковые автомобили,DAEWOO,Прочие модели Daewoo,2011.0
2483507,2483507_2,Прочие легковые автомобили,KIA,Rio,2019.0
1551190,1551190_1,"D-класс (средний) до 4,6 м",KIA,Rio,2018.0
1547159,1547159_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",KIA,Прочие модели KIA,2018.0
1547159,1547159_2,Трамваи,Прочие марки ТС,Прочие марки и модели ТС,2015.0
1553280,1553280_1,"Транспортные средства оперативно-служебные для перевозки лиц, находящихся под стражей",МАЗ,6312,2011.0
1553280,1553280_2,Самосвалы,КАМАЗ,6520,2013.0
1563961,1563961_1,"С-класс (малый средний, компактный) до 4,3 м",ВИС,2347,2005.0
1541133,1541133_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2113 и модификации,2005.0
1560249,1560249_1,"В-класс (малый) до 3,9 м",AUDI,А4,2013.0
1576696,1576696_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1994.0
1551139,1551139_1,Фургоны,ГАЗ,"3302, 33027 и модификации",2016.0
1544037,1544037_1,Мотоциклы,YAMAHA,YZF,2006.0
