accident_id,vehicle_id,category,brand,model,manufacture_year
1980599,1980599_2,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Touareg,2012
1985427,1985427_1,"В-класс (малый) до 3,9 м",CHEVROLET,Niva,2007
1981123,1981123_1,"С-класс (малый средний, компактный) до 4,3 м",FORD,Fiesta,2008
1981123,1981123_2,"Е-класс (высший средний, бизнес-класс) до 4,9 м",FORD,Mondeo,2010
1988186,1988186_1,"С-класс (малый средний, компактный) до 4,3 м",AUDI,Q7,2009
1988186,1988186_2,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Passat,1997
1987942,1987942_1,"В-класс (малый) до 3,9 м",CHEVROLET,Cruze,2013
1987373,1987373_1,"В-класс (малый) до 3,9 м",MITSUBISHI,Lancer,2007
1987349,1987349_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2003
1988695,1988695_1,Минивэны и универсалы повышенной вместимости,ВАЗ,ВАЗ 2123 и модификации,2010
1988695,1988695_2,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,Almera,2001
2111420,2111420_1,Минивэны и универсалы повышенной вместимости,TOYOTA,Carina,1993
2111420,2111420_2,"D-класс (средний) до 4,6 м",VOLKSWAGEN,Jetta,2000
2111914,2111914_1,"С-класс (малый средний, компактный) до 4,3 м",SUZUKI,SX4,2010
2113209,2113209_1,Мотоциклы,Прочие марки мотоциклов,Прочие марки мотоциклов,1995
2113209,2113209_2,Велосипеды,,,
2111990,2111990_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2010
2574298,2574298_1,Квадроциклы,,,
2810672,2810672_1,"В-класс (малый) до 3,9 м",ВАЗ,XRay,2017
2810672,2810672_2,"В-класс (малый) до 3,9 м",TOYOTA,Land Cruiser,2015
2486534,2486534_1,Прочая спецтехника,MITSUBISHI,Прочие модели Mitsubishi,1995
2723227,2723227_1,"В-класс (малый) до 3,9 м",KIA,Ceed,2007
1731340,1731340_1,"В-класс (малый) до 3,9 м",KIA,Rio,2012
1720655,1720655_1,"В-класс (малый) до 3,9 м",NISSAN,Almera,2014
1720655,1720655_2,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2014
1718592,1718592_1,"В-класс (малый) до 3,9 м",BMW,M5,2006
1718592,1718592_2,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,5292,2012
1718592,1718592_3,Велосипеды,,,
1696152,1696152_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2003
1696152,1696152_2,"С-класс (малый средний, компактный) до 4,3 м",FORD,Fusion,2008
2843784,2843784_1,"D-класс (средний) до 4,6 м",TOYOTA,Land Cruiser,2011
1725108,1725108_1,"С-класс (малый средний, компактный) до 4,3 м",MAZDA,Mazda 3,2007
1720842,1720842_1,"В-класс (малый) до 3,9 м",TOYOTA,Carina,1996
1702223,1702223_1,Минивэны и универсалы повышенной вместимости,HYUNDAI,Прочие модели Hyundai,2013
1702223,1702223_2,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2019
1729922,1729922_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2006
2924820,2924820_1,"С-класс (малый средний, компактный) до 4,3 м",NISSAN,Almera,2015
2632395,2632395_1,"D-класс (средний) до 4,6 м",,,
1721269,1721269_1,"D-класс (средний) до 4,6 м",ВАЗ,Vesta (Веста),2019
1714656,1714656_1,Иные ТС,,,
1729474,1729474_1,"D-класс (средний) до 4,6 м",VOLVO,S40,2003
1720357,1720357_1,"В-класс (малый) до 3,9 м",OPEL,Astra,2011
1706866,1706866_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2011
1726715,1726715_1,"В-класс (малый) до 3,9 м",HYUNDAI,Accent,2008
1726715,1726715_2,"В-класс (малый) до 3,9 м",MITSUBISHI,Delica,1996
2532768,2532768_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2114 и модификации,2006
2815615,2815615_1,"D-класс (средний) до 4,6 м",ВАЗ,Priora,2013
2815615,2815615_2,Экскаваторы,Прочие марки ТС,Прочие марки и модели ТС,1998
2884838,2884838_1,Мотоциклы,Прочие марки ТС,Прочие марки и модели ТС,2005
2884838,2884838_2,Фургоны,ГАЗ,Валдай,2006
1712171,1712171_1,"А-класс (особо малый) до 3,5 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2003
1712171,1712171_2,"D-класс (средний) до 4,6 м",LEXUS,RX,2017
1702988,1702988_1,Фургоны,ГАЗ,"2705  Газель , 27057 и модификации",2010
2645068,2645068_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2006
2645068,2645068_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2105 модификации,1998
1731712,1731712_1,Прочие грузовые автомобили,DAF,XF95 series,2004
1706481,1706481_1,"В-класс (малый) до 3,9 м",KIA,Rio,2012
1706481,1706481_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1989
2737173,2737173_1,"В-класс (малый) до 3,9 м",NISSAN,Almera,2016
2737173,2737173_2,"В-класс (малый) до 3,9 м",TOYOTA,Camry,2016
2912189,2912189_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2105 модификации,2003
2762627,2762627_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Golf,1984
2762627,2762627_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2007
2533014,2533014_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,i40,2013
2602564,2602564_1,"В-класс (малый) до 3,9 м",TOYOTA,Land Cruiser,2013
2602564,2602564_2,Прочие легковые автомобили,HYUNDAI,H-1 Starex,2010
1721008,1721008_1,Одноэтажные длиной от 5 до 8 м,PEUGEOT,Boxer,2011
1721008,1721008_2,"В-класс (малый) до 3,9 м",SKODA,Rapid,2018
1715279,1715279_1,"В-класс (малый) до 3,9 м",KIA,Rio,2011
1730607,1730607_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Funcargo,2003
1729296,1729296_1,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2019
1718824,1718824_1,"В-класс (малый) до 3,9 м",TOYOTA,Camry,2007
1723706,1723706_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2019
1715127,1715127_1,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,
1715127,1715127_2,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Getz,2005
1722352,1722352_1,"В-класс (малый) до 3,9 м",NISSAN,Note,2005
1722352,1722352_2,"В-класс (малый) до 3,9 м",HYUNDAI,Santa FE,2011
2533039,2533039_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2015
1726836,1726836_1,"В-класс (малый) до 3,9 м",CITROEN,Прочие модели Citroen,2011
2568691,2568691_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Tiguan,2016
2568691,2568691_2,Минивэны и универсалы повышенной вместимости,FORD,Escape,2001
2365070,2365070_1,Мотоциклы,УРАЛ,8103-1,1991
2370646,2370646_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1995
2373090,2373090_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1989
2504352,2504352_1,Бортовые грузовые автомобили,ГАЗ,Прочие модели ГАЗ,1984
2372849,2372849_1,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,5256,2005
2372849,2372849_2,Одноэтажные длиной от 8 до 12 м,МАЗ,103,2013
2715008,2715008_1,Прочие одноярусные,ПАЗ,Прочие модели ПАЗ,2006
2358543,2358543_1,"D-класс (средний) до 4,6 м",TOYOTA,Camry,1993
2556792,2556792_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corona,1994
2556792,2556792_2,Одноэтажные длиной от 5 до 8 м,ПАЗ,Прочие модели ПАЗ,2012
2566012,2566012_1,Фургоны,MITSUBISHI,Прочие модели MITSUBISHI,1995
2566012,2566012_2,"В-класс (малый) до 3,9 м",NISSAN,Прочие марки Nissan,2001
2566012,2566012_3,"В-класс (малый) до 3,9 м",TOYOTA,RAV 4,2017
2881358,2881358_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Carina,1994
2881358,2881358_2,"D-класс (средний) до 4,6 м",HONDA,Accord,2008
2881358,2881358_3,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2016
2771698,2771698_1,"В-класс (малый) до 3,9 м",DAEWOO,Nexia,2011
2771698,2771698_2,Седельные тягачи,DAF,46,2012
2359071,2359071_1,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Astra,2008
2359071,2359071_2,Одноэтажные длиной от 8 до 12 м,Прочие марки автобусов,Прочие марки автобусов,2007
2368768,2368768_1,Бортовые,КАМАЗ,5321,1984
2368768,2368768_2,Одноэтажные длиной от 5 до 8 м,ПАЗ,32054,2008
2365610,2365610_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2012
2365610,2365610_2,Велосипеды,,,
2365669,2365669_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,1993
2358173,2358173_1,"В-класс (малый) до 3,9 м",OPEL,Astra,2005
2369979,2369979_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,1989
2360415,2360415_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2001
2360415,2360415_2,"В-класс (малый) до 3,9 м",TOYOTA,RAV 4,2011
2364008,2364008_1,"В-класс (малый) до 3,9 м",TOYOTA,Raum,1997
2364008,2364008_2,"В-класс (малый) до 3,9 м",TOYOTA,Sprinter,1991
1768274,1768274_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2012
1768274,1768274_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2004
1766891,1766891_1,"В-класс (малый) до 3,9 м",RENAULT,Sandero,2018
1766891,1766891_2,Мотоциклы,Прочие марки мотоциклов,Прочие марки мотоциклов,2020
1764663,1764663_1,"В-класс (малый) до 3,9 м",NISSAN,Bleubird,2001
